,content,date,event,geo,language,sentiment,source,targets,uri
7786,"RT @DaviesDeji: I thank @Apple for launching iPhone x 5 days to my birthday.if you love me, get me one as a gift?😁@viraltv… ",2017-09-13 04:49:13,Other,United Kingdom,en,0.0,twitter,"[{'sentiment': 0, 'label': '6'}]",https://twitter.com/undefined/status/907828492271853571
7787,"RT @DaviesDeji: I thank @Apple for launching iPhone x 5 days to my birthday.if you love me, get me one as a gift?😁@viraltv… ",2017-09-13 04:49:13,Other,,en,0.0,twitter,"[{'sentiment': 0, 'label': '6'}]",https://twitter.com/undefined/status/907828492162752512
7788,"RT @DaviesDeji: I thank @Apple for launching iPhone x 5 days to my birthday.if you love me, get me one as a gift?😁@viraltv… ",2017-09-13 04:49:13,Other,,en,0.0,twitter,"[{'sentiment': 0, 'label': '6'}]",https://twitter.com/undefined/status/907828488962535424
7789,"RT @DaviesDeji: I thank @Apple for launching iPhone x 5 days to my birthday.if you love me, get me one as a gift?😁@viraltv… ",2017-09-13 04:49:13,Other,,en,0.0,twitter,"[{'sentiment': 0, 'label': '6'}]",https://twitter.com/undefined/status/907828489302274049
7790,"RT @DaviesDeji: I thank @Apple for launching iPhone x 5 days to my birthday.if you love me, get me one as a gift?😁@viraltv… ",2017-09-13 04:49:13,Other,Russia,en,0.0,twitter,"[{'sentiment': 0, 'label': '6'}]",https://twitter.com/undefined/status/907828488777990145
7791,"RT @DaviesDeji: I thank @Apple for launching iPhone x 5 days to my birthday.if you love me, get me one as a gift?😁@viraltv… ",2017-09-13 04:49:13,Other,"Atlanta, GA",en,0.0,twitter,"[{'sentiment': 0, 'label': '6'}]",https://twitter.com/undefined/status/907828492418633728
7792,"RT @DaviesDeji: I thank @Apple for launching iPhone x 5 days to my birthday.if you love me, get me one as a gift?😁@viraltv… ",2017-09-13 04:49:13,Other,GA. ALL DAY!!!!,en,0.0,twitter,"[{'sentiment': 0, 'label': '6'}]",https://twitter.com/undefined/status/907828488786333699
7793,"RT @DaviesDeji: I thank @Apple for launching iPhone x 5 days to my birthday.if you love me, get me one as a gift?😁@viraltv… ",2017-09-13 04:49:13,Other,Follow Me pls ,en,0.0,twitter,"[{'sentiment': 0, 'label': '6'}]",https://twitter.com/undefined/status/907828488975077376
7794,"RT @DaviesDeji: I thank @Apple for launching iPhone x 5 days to my birthday.if you love me, get me one as a gift?😁@viraltv… ",2017-09-13 04:49:13,Other,,en,0.0,twitter,"[{'sentiment': 0, 'label': '6'}]",https://twitter.com/undefined/status/907828488887037952
7795,"RT @DaviesDeji: I thank @Apple for launching iPhone x 5 days to my birthday.if you love me, get me one as a gift?😁@viraltv… ",2017-09-13 04:49:13,Other,"Los Angeles, CA",en,0.0,twitter,"[{'sentiment': 0, 'label': '6'}]",https://twitter.com/undefined/status/907828489478426624
7796,"RT @DaviesDeji: I thank @Apple for launching iPhone x 5 days to my birthday.if you love me, get me one as a gift?😁@viraltv… ",2017-09-13 04:49:13,Other,"Legon Hill, Accra. ",en,0.0,twitter,"[{'sentiment': 0, 'label': '6'}]",https://twitter.com/undefined/status/907828489503551489
7797,"RT @DaviesDeji: I thank @Apple for launching iPhone x 5 days to my birthday.if you love me, get me one as a gift?😁@viraltv… ",2017-09-13 04:49:13,Other,United States,en,0.0,twitter,"[{'sentiment': 0, 'label': '6'}]",https://twitter.com/undefined/status/907828488765411328
7798,"RT @DaviesDeji: I thank @Apple for launching iPhone x 5 days to my birthday.if you love me, get me one as a gift?😁@viraltv… ",2017-09-13 04:49:13,Other,"Alabama, USA",en,0.0,twitter,"[{'sentiment': 0, 'label': '6'}]",https://twitter.com/undefined/status/907828492196356098
7799,"RT @DaviesDeji: I thank @Apple for launching iPhone x 5 days to my birthday.if you love me, get me one as a gift?😁@viraltv… ",2017-09-13 04:49:13,Other,,en,0.0,twitter,"[{'sentiment': 0, 'label': '6'}]",https://twitter.com/undefined/status/907828488891224067
7800,@Apple y'all almost had me convinced I needed the iPhone X. I'll wait until next years iPhone tho. My 6 Plus still going HAM,2017-09-13 04:49:11,Other,,en,0.0,twitter,[],https://twitter.com/undefined/status/907828480762671104
7801,I guess this guy doesn't know what OS means....@Google can you assist?  😑 https://t.co/VyALSIz60G,2017-09-13 04:49:11,Other,Ill town,en,0.0,twitter,[],https://twitter.com/undefined/status/907828482914254849
7802,RT @Marrriiissa_14: Anddddd my ass is broke 🙃😀 https://t.co/K0wYYDVh79,2017-09-13 04:49:10,Other,Starbucks,en,0.0,twitter,"[{'sentiment': 0, 'label': 'rt'}]",https://twitter.com/undefined/status/907828476165718016
7803,@engadget The @Equifax PII data Give-a-way just keeps giving. #ThanksGuys If your this bad a data security. I wonde… https://t.co/Eg74Eqmhh4,2017-09-13 04:49:09,Other,Same as Carmon Sandiego,en,0.0,twitter,[],https://twitter.com/undefined/status/907828474638946304
7804,@iamcartermoore @Apple Congrats Carter!!!,2017-09-13 04:49:08,Appointment,"Colorado, USA",es,0.0,twitter,"[{'sentiment': 0, 'label': '1'}, {'sentiment': 0, 'label': '3'}]",https://twitter.com/undefined/status/907828470591475712
7805,$AAPL - Correction to article on Apple watch https://t.co/rfCaIwiDci,2017-09-13 04:49:06,Other,"New York, USA",en,0.0,twitter,"[{'sentiment': 0, 'label': 'aapl'}, {'sentiment': 0, 'label': '2'}, {'sentiment': 0, 'label': '3'}]",https://twitter.com/undefined/status/907828461133287425
7806,3 Things to Know About Kraft Heinz's New 29-Year-Old CFO https://t.co/U6NNmElel8 https://t.co/GaAhDEi81C,2017-09-13 04:49:06,Deal,Earth dweller. Seriously.,en,0.0,twitter,[],https://twitter.com/undefined/status/907828460525158400
7807,"RT @Amaka_Ekwo: @KenRoth 
British GOV must withdraw their Nigerian Fulani Jihad Army from #Biafra-Land.
#BiafraReferendum… ",2017-09-13 04:49:03,Other,Biafra My Only Religion ,en,0.0,twitter,[],https://twitter.com/undefined/status/907828446939762689
7808,Just when you start doing ok @Apple releases a thousand dollar phone. #impoor #toorichformyblood #nope #myiphone5sandiareok #iPhoneX 😂😭💸,2017-09-13 04:49:03,Other,"Minneapolis, MN",en,0.0,twitter,[],https://twitter.com/undefined/status/907828449271836677
7809,$AAPL - Correction to article on Apple watch https://t.co/S5jPUCDhgi,2017-09-13 04:49:03,Other,,en,0.0,twitter,"[{'sentiment': 0, 'label': 'aapl'}, {'sentiment': 0, 'label': '2'}, {'sentiment': 0, 'label': '3'}]",https://twitter.com/undefined/status/907828449330556928
7810,RT @UBCIC: This First Nation Is Building Tiny Homes in Kinder Morgan’s Pipeline Path https://t.co/esB6M2M5mq via @vicecanada,2017-09-13 04:49:02,Other,Canada,en,0.0,twitter,[],https://twitter.com/undefined/status/907828443424968704
7811,You a sap https://t.co/d1DRo6fOgs,2017-09-13 04:49:01,Other,859,en,0.0,twitter,"[{'sentiment': 0, 'label': 'a'}, {'sentiment': 0, 'label': 'sap'}]",https://twitter.com/undefined/status/907828438710571008
7812,Are we so busy that we didn't even notice @Apple can't count? What happened to #iPhone9 ?,2017-09-13 04:49:00,Other,"South Jordan, UT",en,0.0,twitter,[],https://twitter.com/undefined/status/907828436558864384
7813,RT @InvestorIdeas: Harris Corporation (NYSE: $HRS) to Showcase Connected Battlefield Technology at Defence and Security Equipment… https://…,2017-09-13 04:48:59,Other,Rochester,en,0.0,twitter,"[{'sentiment': 0, 'label': 'hrs'}]",https://twitter.com/undefined/status/907828430896496641
7814,RT @makeupbyshaniah: But a terrible year for my wallet https://t.co/tEIbL0ZMm2,2017-09-13 04:48:58,Other,"miami, fl",en,0.0,twitter,[],https://twitter.com/undefined/status/907828428967215111
7815,@baijorge @LedgerHQ @TREZOR @canton @Equifax @UnderArmour @Chesapeake @Target I don't know about @UnderArmour and @… https://t.co/5CjWlbhJIF,2017-09-13 04:48:58,Other,Pakistan,en,0.0,twitter,[],https://twitter.com/undefined/status/907828427780227072
7816,RT @PersistentRohan: @Persistentsys and @IBM @IBMWatson  empowering change. @peeyoosh @raydhillon @anandesh @jbgokhale https://t.co/3LuzLe5…,2017-09-13 04:48:56,Other,,en,0.0,twitter,[],https://twitter.com/undefined/status/907828420997939204
7817,All the content is customisable by users so they can send their own unique take on it. They can also create &amp; send… https://t.co/gMiDmqDWTv,2017-09-13 04:48:52,Other,,en,0.0,twitter,[],https://twitter.com/undefined/status/907828400940883968
7818,RT @FIawlessMakeup: MORPHE IS COMING TO ULTA. COLOURPOP IS COMING TO SEPHORA. FENTY BEAUTY JUST DROPPED. IT'S A GREAT YEAR FOR MAKEUP,2017-09-13 04:48:51,Other,"Chicago, IL",en,0.0,twitter,"[{'sentiment': 0, 'label': 'ulta'}]",https://twitter.com/undefined/status/907828398088650755
7819,"@1Hauck @Lever @Apple Oh, I'm so ready for this gif. The anticipation is killing me! 😅",2017-09-13 04:48:48,Other,"San Francisco, CA",en,0.0,twitter,[],https://twitter.com/undefined/status/907828384687947776
7820,"CruiseCoders #SAP #HANA TRAINING #INSTITUTE #Chandigarh provides #training on sap #fico, sap #mm, sap sd, sap #pp.… https://t.co/Bvyp4oyZ8B",2017-09-13 04:48:47,Other,"Sector 34A, Chandigarh",es,-0.306,twitter,"[{'sentiment': 0, 'label': 'sd'}]",https://twitter.com/undefined/status/907828382460768258
7821,"@Apple I need 4 kidneys, 2 pancreas , 2 brains @NickAfiq",2017-09-13 04:48:47,Other,,pl,0.0,twitter,[],https://twitter.com/undefined/status/907828382003593216
7822,@Apple We need answers. https://t.co/KGuvQG2qvv,2017-09-13 04:48:45,Other,"Los Angeles, CA",en,0.0,twitter,"[{'sentiment': 0, 'label': '1'}, {'sentiment': 0, 'label': '3'}]",https://twitter.com/undefined/status/907828373669412864
7823,@Apple Personally this time nothing out of the box. Sorry being an @Apple user I expect more.,2017-09-13 04:48:44,Other,India,en,0.0,twitter,"[{'sentiment': 0, 'label': 'box'}, {'sentiment': 0, 'label': 'time'}]",https://twitter.com/undefined/status/907828369399709696
7824,Sins &amp; Sorrows (Turner's Island) (Volume 1) CreateSpace Independent Publishin... https://t.co/BZvDZF97Wd via @amazon,2017-09-13 04:48:44,Other,,fr,0.0,twitter,[],https://twitter.com/undefined/status/907828369814900737
7825,"RT @chokemededi: RT @iphonexusa: Amazing! You'll be unlocking your iPhone X with your face.

Wow! @Apple.

#iPhone… https://t.co/wndRgdSv1b",2017-09-13 04:48:44,Other,India,en,0.0,twitter,"[{'sentiment': 0, 'label': 'face'}]",https://twitter.com/undefined/status/907828368191705088
7826,Wow. Can't wait for the future 😱 @Apple You always have us surprised 😳 https://t.co/0RHkwYEak8,2017-09-13 04:48:43,Other,"Chennai, India",en,0.0,twitter,[],https://twitter.com/undefined/status/907828364928581632
7827,Wished yall showed my album 😒 @Apple,2017-09-13 04:48:43,Other,DeKalb County,en,0.0,twitter,[],https://twitter.com/undefined/status/907828364660105219
7828,@AmazonHelp Spoke with Rachel from customer service and she helped me out. Thank you!,2017-09-13 04:48:42,Other,"Los Angeles, CA",en,0.0,twitter,[],https://twitter.com/undefined/status/907828362718191617
7829,@Equifax @krebsonsec If a video is more your style @Level1Techs have a great one https://t.co/mSyXYU1vUt,2017-09-13 04:48:39,Release,"Sydney, New South Wales",en,0.0,twitter,[],https://twitter.com/undefined/status/907828347949993986
7830,@UniJared @Apple @ATT @ATT will always find some way to screw the customer and call it savings. Like my corporate d… https://t.co/95AUL0mQBT,2017-09-13 04:48:36,Other,"Ohio, USA",en,0.0,twitter,"[{'sentiment': 0, 'label': 'd'}]",https://twitter.com/undefined/status/907828337380392962
7831,"RT @iphonexusa: Amazing! You'll be unlocking your iPhone X with your face.

Wow! @Apple.

#iPhone8 #AppleEvent https://t.co/yND4QhfVpv",2017-09-13 04:48:33,Other,wm-4 Kuala Lumpur,en,0.0,twitter,"[{'sentiment': 0, 'label': 'face'}]",https://twitter.com/undefined/status/907828322977161217
7832,RT @RepPerlmutter: The Equifax breach is very troubling &amp; consumers should take steps to help manage their credit &amp; monitor fraud. https://…,2017-09-13 04:48:31,Other,,en,0.0,twitter,[],https://twitter.com/undefined/status/907828315955843072
7833,@Apple Put a goddamn seizure warning for fucks sake Apple.,2017-09-13 04:48:29,Other,,en,0.0,twitter,[],https://twitter.com/undefined/status/907828305444950018
7834,@Apple job maker chuck please resign now chuck impeach chuckled,2017-09-13 04:48:29,Downsize,rockford il,en,0.0,twitter,[],https://twitter.com/undefined/status/907828305558163456
7835,"RT @seynyora: Yep. You'll be unlocking your iPhone X with your face.

Bravo, @Apple.

#iPhone8 #AppleEvent https://t.co/5cMVZHHdx1",2017-09-13 04:48:27,Other,Ghana,en,0.0,twitter,"[{'sentiment': 0, 'label': 'face'}]",https://twitter.com/undefined/status/907828297475731456
7836,#ReleaseBlitz Magnolia Nights by @AshleyWFarley #BuyNow @Amazon https://t.co/p11IRZVN3w  @BuoniAmiciPress https://t.co/DB8sXJ3fbw,2017-09-13 04:48:26,Other,,pl,0.0,twitter,[],https://twitter.com/undefined/status/907828293335908352
7837,"RT @kashpapii: RT @Apple: @lahswavy Thanks for joining the #AppleEvent. Say hello to the future. iPhone X.
https://t.co/XLPSfpFS3e",2017-09-13 04:48:25,Other,India,en,0.0,twitter,[],https://twitter.com/undefined/status/907828289053642752
7838,"RT @brianschatz: Hey, @equifax, just following up. Why did your execs sell stock before your company told the public of security breach? LM…",2017-09-13 04:48:25,Other,"Milwaukee, WI",en,0.0,twitter,"[{'sentiment': 0, 'label': 'lm'}]",https://twitter.com/undefined/status/907828291511504896
7839,"awesome tea for as low as $3.17/oz #JadeOolong very smooth #oolongtea, unlike many oolong, it is lighter https://t.co/wORoUvLpB6 via @amazon",2017-09-13 04:48:24,Deal,"Plano, TX",en,0.0,twitter,"[{'sentiment': 0, 'label': 'tea'}]",https://twitter.com/undefined/status/907828286541193216
7840,"And this whole time I thought that the ""X"" in #iPhoneX was just to make fun of @apple fans for buying the same iPhone every year.",2017-09-13 04:48:24,Other,,en,0.0,twitter,"[{'sentiment': 0, 'label': '6'}, {'sentiment': 0, 'label': 'x'}, {'sentiment': 0, 'label': 'time'}, {'sentiment': 0, 'label': 'fun'}]",https://twitter.com/undefined/status/907828286939701253
7841,I've always loved @SamsungMobileUS but I think my next phone is going to be the @Apple iPhone X looks interesting.,2017-09-13 04:48:22,Other,,en,0.0,twitter,"[{'sentiment': 0, 'label': 'phone'}]",https://twitter.com/undefined/status/907828276357459968
7842,RT @FIawlessMakeup: MORPHE IS COMING TO ULTA. COLOURPOP IS COMING TO SEPHORA. FENTY BEAUTY JUST DROPPED. IT'S A GREAT YEAR FOR MAKEUP,2017-09-13 04:48:20,Other,FL-AL,en,0.0,twitter,"[{'sentiment': 0, 'label': 'ulta'}]",https://twitter.com/undefined/status/907828268149112832
7843,"@RichDHarris @ToniiPolar @mattwer3 @TookLady @tcred16 @godkiller74 @Apple Yeah, rereading my tweet I see that I sho… https://t.co/x7Sh8nCjxn",2017-09-13 04:48:20,Other,"Meriden, CT",en,0.0,twitter,[],https://twitter.com/undefined/status/907828268308549633
7844,RT @TexasVC: Can't make this up. @Equifax employee portal accessible with admin/admin. They should just liquidate the company. https://t.co…,2017-09-13 04:48:19,Other,"San Francisco, CA",en,0.0,twitter,"[{'sentiment': 0, 'label': 't'}, {'sentiment': 0, 'label': 'co'}]",https://twitter.com/undefined/status/907828263690625026
7845,"RT @iphonexusa: Amazing! You'll be unlocking your iPhone X with your face.

Wow! @Apple.

#iPhone8 #AppleEvent https://t.co/yND4QhfVpv",2017-09-13 04:48:17,Other,Saraburi Thailand,en,0.0,twitter,"[{'sentiment': 0, 'label': 'face'}]",https://twitter.com/undefined/status/907828256166031362
7846,RT @RATEDAR: @Bpfillherup So this what that Dollar Tree ribeye look like? Sensational.,2017-09-13 04:48:16,Other,Raccoon City Police Dept,en,0.218,twitter,"[{'sentiment': 0.218, 'label': 'dltr'}]",https://twitter.com/undefined/status/907828251149684739
7847,#iphone8x @Apple very innovative to introduce gesture based UI. Only @BlackBerry introduced it in 2013 https://t.co/CPcSJPehiq,2017-09-13 04:48:15,Deal,Bilaspur,en,0.0,twitter,[],https://twitter.com/undefined/status/907828248100433920
7848,"#AppleEvent (Part 2) @apple the company with the BEST homemade processors claim ""Most durable glass ever in a smartphone"" #DoYourOwnResearch",2017-09-13 04:48:11,Other,"Texas, USA",en,0.0,twitter,[],https://twitter.com/undefined/status/907828231860088832
7849,RT @thehill: Dem senator demands to know why Equifax execs dumped stock before announcing hack https://t.co/U9qqIqP4dN https://t.co/ishLq3L…,2017-09-13 04:48:07,Other,"Chula Vista, CA",en,0.0,twitter,"[{'sentiment': 0, 'label': 'hack'}]",https://twitter.com/undefined/status/907828214210482177
7850,"RT @KeeganAllen: ""Hey @Apple shhh...just take my money"" - everyone",2017-09-13 04:48:07,Other,,en,0.0,twitter,"[{'sentiment': 0, 'label': '1'}, {'sentiment': 0, 'label': '3'}]",https://twitter.com/undefined/status/907828212692123648
7851,RT @J_Garrett12: So iPhone 8 and iPhone X. No iPhone 9? I always knew 7 8 9. @tim_cook @Apple,2017-09-13 04:48:07,Other,,en,0.0,twitter,[],https://twitter.com/undefined/status/907828212935352320
7852,@OfficialPropsy @MrBLuNDoN @Apple Had it on my galaxy s3......,2017-09-13 04:48:07,Other,,en,0.0,twitter,[],https://twitter.com/undefined/status/907828215317745667
